tract_id,city,ml_rank_score,demand_tier,pct_area_ev_permitted,pct_area_commercial,pct_area_industrial,pct_area_residential,dominant_zone_category,feasibility_score,data_confidence,computed_at
06037208903,"LOS ANGELES, CA",0.9558,High,0.6105,0.6105,0.0,0.3895,Commercial,0.7141,High,2026-03-09T14:52:44.783176+00:00
06037208904,"LOS ANGELES, CA",0.9881,High,0.2281,0.2281,0.0,0.7719,Residential,0.4561,High,2026-03-09T14:40:54.133664+00:00
06037209103,"LOS ANGELES, CA",0.9781,High,0.0466,0.0466,0.0,0.2743,Other,0.326,High,2026-03-09T14:44:41.265491+00:00
06037209104,"LOS ANGELES, CA",0.9846,High,0.2809,0.2809,0.0,0.7191,Residential,0.492,High,2026-03-09T14:42:19.840864+00:00
06037209105,"LOS ANGELES, CA",0.9843,High,0.0951,0.0951,0.0,0.5698,Residential,0.3619,High,2026-03-09T14:42:24.706442+00:00
06037209106,"LOS ANGELES, CA",0.9528,High,0.0,0.0,0.0,0.0,Other,0.2858,High,2026-03-09T14:53:39.444471+00:00
06037209401,"LOS ANGELES, CA",0.9679,High,0.5869,0.5869,0.0,0.4131,Commercial,0.7012,High,2026-03-09T14:48:32.798343+00:00
06037209402,"LOS ANGELES, CA",0.9684,High,0.6415,0.6415,0.0,0.3585,Commercial,0.7396,High,2026-03-09T14:48:08.482290+00:00
06037209403,"LOS ANGELES, CA",0.9964,High,0.3143,0.3143,0.0,0.6857,Residential,0.5189,High,2026-03-09T14:36:16.437113+00:00
06037209510,"LOS ANGELES, CA",0.9369,High,0.5232,0.4672,0.0,0.4768,Residential,0.6473,High,2026-03-09T14:58:13.780050+00:00
06037209520,"LOS ANGELES, CA",0.9789,High,0.5296,0.5161,0.0,0.456,Commercial,0.6644,High,2026-03-09T14:44:36.273210+00:00
06037209810,"LOS ANGELES, CA",0.9429,High,0.4973,0.4973,0.0,0.5027,Residential,0.6309,High,2026-03-09T14:56:36.858879+00:00
06037209820,"LOS ANGELES, CA",0.9824,High,0.1958,0.1958,0.0,0.7831,Residential,0.4318,High,2026-03-09T14:43:34.154114+00:00
06037211122,"LOS ANGELES, CA",0.9572,High,0.47,0.2672,0.1795,0.3752,Residential,0.6161,High,2026-03-09T14:52:33.250403+00:00
06037211123,CA,0.9747,High,0.7197,0.7197,0.0,0.0,Commercial,0.7962,High,2026-03-09T14:45:54.340965+00:00
06037211124,"LOS ANGELES, CA",0.9287,High,0.4713,0.4053,0.0,0.384,Commercial,0.6085,High,2026-03-09T15:00:02.781627+00:00
06037211201,"LOS ANGELES, CA",0.9607,High,0.0585,0.0585,0.0,0.9415,Residential,0.3292,High,2026-03-09T14:51:35.318471+00:00
06037211202,"LOS ANGELES, CA",0.9525,High,0.1842,0.1842,0.0,0.8158,Residential,0.4147,High,2026-03-09T14:53:54.857903+00:00
06037211310,"LOS ANGELES, CA",0.9771,High,0.0919,0.0919,0.0,0.9081,Residential,0.3575,High,2026-03-09T14:45:14.117143+00:00
06037211320,"LOS ANGELES, CA",0.9711,High,0.0445,0.0445,0.0,0.9555,Residential,0.3225,High,2026-03-09T14:47:36.344242+00:00
06037211410,"LOS ANGELES, CA",0.9626,High,0.3687,0.3687,0.0,0.6313,Residential,0.5469,High,2026-03-09T14:51:07.159016+00:00
06037211420,"LOS ANGELES, CA",0.9587,High,0.0805,0.0563,0.0,0.8766,Residential,0.344,High,2026-03-09T14:52:45.241074+00:00
06037211703,"LOS ANGELES, CA",0.9599,High,0.1148,0.1148,0.0,0.8852,Residential,0.3683,High,2026-03-09T14:51:38.716528+00:00
06037211704,"LOS ANGELES, CA",0.9748,High,0.2842,0.2842,0.0,0.7158,Residential,0.4914,High,2026-03-09T14:46:04.664617+00:00
06037211802,"LOS ANGELES, CA",0.9711,High,0.4835,0.4835,0.0,0.5165,Residential,0.6298,High,2026-03-09T14:47:35.092823+00:00
06037211803,"LOS ANGELES, CA",0.9577,High,0.0754,0.0754,0.0,0.9246,Residential,0.3401,High,2026-03-09T14:52:04.635501+00:00
06037211804,"LOS ANGELES, CA",0.9475,High,0.1385,0.1145,0.0,0.8615,Residential,0.3812,High,2026-03-09T14:55:17.344078+00:00
06037211910,"LOS ANGELES, CA",0.9638,High,0.1492,0.1492,0.0,0.8508,Residential,0.3936,High,2026-03-09T14:50:02.529823+00:00
06037211921,"LOS ANGELES, CA",0.9607,High,0.3759,0.3759,0.0,0.6241,Residential,0.5513,High,2026-03-09T14:51:13.502447+00:00
06037211922,"LOS ANGELES, CA",0.9739,High,0.1277,0.1277,0.0,0.8723,Residential,0.3815,High,2026-03-09T14:46:17.712421+00:00
06037212101,"LOS ANGELES, CA",0.9747,High,0.5098,0.5098,0.0,0.4418,Commercial,0.6493,High,2026-03-09T14:46:04.068496+00:00
06037212102,"LOS ANGELES, CA",0.9793,High,0.5529,0.5529,0.0,0.3481,Commercial,0.6808,High,2026-03-09T14:44:14.454344+00:00
06037212202,"LOS ANGELES, CA",0.9547,High,0.3421,0.3421,0.0,0.5636,Residential,0.5259,High,2026-03-09T14:53:19.759101+00:00
06037212203,"LOS ANGELES, CA",0.9754,High,0.7496,0.7496,0.0,0.2504,Commercial,0.8173,High,2026-03-09T14:45:46.883007+00:00
06037212204,"LOS ANGELES, CA",0.9714,High,0.5849,0.5849,0.0,0.3976,Commercial,0.7009,High,2026-03-09T14:47:24.830746+00:00
06037212303,"LOS ANGELES, CA",0.9737,High,0.347,0.347,0.0,0.5675,Residential,0.535,High,2026-03-09T14:46:25.716956+00:00
06037212304,"LOS ANGELES, CA",0.9556,High,0.3735,0.3735,0.0,0.6265,Residential,0.5482,High,2026-03-09T14:52:45.996808+00:00
06037212305,"LOS ANGELES, CA",0.9669,High,0.1485,0.1485,0.0,0.8515,Residential,0.394,High,2026-03-09T14:48:52.978442+00:00
06037212306,"LOS ANGELES, CA",0.9576,High,0.2166,0.2166,0.0,0.7834,Residential,0.4389,High,2026-03-09T14:52:22.214816+00:00
06037212410,"LOS ANGELES, CA",0.9743,High,0.3415,0.3415,0.0,0.6585,Residential,0.5314,High,2026-03-09T14:46:08.577941+00:00
06037212420,"LOS ANGELES, CA",0.962,High,0.1368,0.1368,0.0,0.8632,Residential,0.3844,High,2026-03-09T14:51:01.734727+00:00
06037212501,"LOS ANGELES, CA",0.9672,High,0.1325,0.1325,0.0,0.8675,Residential,0.3829,High,2026-03-09T14:48:36.229807+00:00
06037212502,"LOS ANGELES, CA",0.9631,High,0.5354,0.5354,0.0,0.3246,Commercial,0.6637,High,2026-03-09T14:50:24.326320+00:00
06037212610,"LOS ANGELES, CA",0.9568,High,0.1484,0.1484,0.0,0.7092,Residential,0.391,High,2026-03-09T14:52:58.157686+00:00
06037212620,"LOS ANGELES, CA",0.9652,High,0.03,0.03,0.0,0.9017,Residential,0.3105,High,2026-03-09T14:50:04.666787+00:00
06037212900,"LOS ANGELES, CA",0.9363,High,0.031,0.031,0.0,0.4426,Other,0.3026,High,2026-03-09T14:58:53.050760+00:00
06037213202,"LOS ANGELES, CA",0.927,High,0.0707,0.0707,0.0,0.8522,Residential,0.3276,High,2026-03-09T15:01:44.886615+00:00
06037213320,"LOS ANGELES, CA",0.9242,High,0.2049,0.1677,0.0,0.6532,Residential,0.4207,High,2026-03-09T15:02:42.251102+00:00
06037213401,"LOS ANGELES, CA",0.9506,High,0.1426,0.1426,0.0,0.8574,Residential,0.385,High,2026-03-09T14:54:19.187817+00:00
06037214000,"LOS ANGELES, CA",0.9486,High,0.111,0.111,0.0,0.7324,Residential,0.3623,High,2026-03-09T14:57:57.463624+00:00
06037214400,"LOS ANGELES, CA",0.9561,High,0.0103,0.0103,0.0,0.2017,Other,0.294,High,2026-03-09T14:53:35.385927+00:00
06037214600,"LOS ANGELES, CA",0.9884,High,0.0467,0.0467,0.0,0.4975,Residential,0.3292,High,2026-03-09T14:42:27.734884+00:00
06037214700,"LOS ANGELES, CA",0.9884,High,0.0214,0.0214,0.0,0.1633,Other,0.3115,High,2026-03-09T14:42:46.215023+00:00
06037214904,"WEST HOLLYWOOD, CA",0.9812,High,0.0342,0.0342,0.0,0.4157,Other,0.3183,High,2026-03-09T14:43:57.094296+00:00
06037215102,"LOS ANGELES, CA",0.9631,High,0.2488,0.2488,0.0,0.6701,Residential,0.4631,High,2026-03-09T14:50:43.101662+00:00
06037216401,"LOS ANGELES, CA",0.9446,High,0.0195,0.0195,0.0,0.7384,Residential,0.297,High,2026-03-09T14:57:14.380920+00:00
06037216402,"LOS ANGELES, CA",0.9508,High,0.0068,0.0068,0.0,0.6454,Residential,0.29,High,2026-03-09T14:54:40.971942+00:00
06037217101,"LOS ANGELES, CA",0.9223,High,0.0151,0.0151,0.0,0.1456,Other,0.2873,High,2026-03-09T15:04:21.907412+00:00
06037217102,"LOS ANGELES, CA",0.9185,High,0.0187,0.0187,0.0,0.3163,Other,0.2887,High,2026-03-09T15:07:35.503581+00:00
06037218120,"LOS ANGELES, CA",0.9379,High,0.0253,0.0253,0.0,0.3186,Other,0.2991,High,2026-03-09T14:59:04.342800+00:00
06037218210,"LOS ANGELES, CA",0.9509,High,0.035,0.035,0.0,0.1571,Other,0.3097,High,2026-03-09T14:55:23.679456+00:00
06037219010,"LOS ANGELES, CA",0.9118,High,0.03,0.03,0.0,0.2464,Other,0.2946,High,2026-03-09T15:11:49.567105+00:00
06037219300,"LOS ANGELES, CA",0.9307,High,0.294,0.294,0.0,0.6609,Residential,0.485,High,2026-03-09T15:01:10.331424+00:00
06037219800,"LOS ANGELES, CA",0.927,High,0.1978,0.1978,0.0,0.7075,Residential,0.4165,High,2026-03-09T15:02:08.235853+00:00
06037221110,"LOS ANGELES, CA",0.9346,High,0.216,0.216,0.0,0.735,Residential,0.4316,High,2026-03-09T14:58:58.419361+00:00
06037221120,"LOS ANGELES, CA",0.9565,High,0.1947,0.1947,0.0,0.6516,Residential,0.4233,High,2026-03-09T14:53:09.642878+00:00
06037221302,"LOS ANGELES, CA",0.9498,High,0.2254,0.2254,0.0,0.7207,Residential,0.4427,High,2026-03-09T14:55:28.655871+00:00
06037221303,"LOS ANGELES, CA",0.9479,High,0.2163,0.2163,0.0,0.7665,Residential,0.4358,High,2026-03-09T14:55:27.272138+00:00
06037221304,"LOS ANGELES, CA",0.9476,High,0.0275,0.0275,0.0,0.4572,Other,0.3036,High,2026-03-09T14:55:14.406139+00:00
06037221401,"LOS ANGELES, CA",0.9138,High,0.0052,0.0052,0.0,0.3349,Other,0.2778,High,2026-03-09T15:09:39.501018+00:00
06037221500,"LOS ANGELES, CA",0.9519,High,0.1599,0.1599,0.0,0.7816,Residential,0.3975,High,2026-03-09T14:54:34.235175+00:00
06037221601,"LOS ANGELES, CA",0.9505,High,0.0468,0.0468,0.0,0.903,Residential,0.3179,High,2026-03-09T14:55:15.395037+00:00
06037221810,"LOS ANGELES, CA",0.9478,High,0.0538,0.0538,0.0,0.1998,Other,0.322,High,2026-03-09T14:55:35.104002+00:00
06037221820,"LOS ANGELES, CA",0.9604,High,0.0,0.0,0.0,0.4598,Other,0.2881,High,2026-03-09T14:51:46.641971+00:00
06037222001,"LOS ANGELES, CA",0.9103,High,0.0087,0.0087,0.0,0.1739,Other,0.2792,High,2026-03-09T15:12:51.727838+00:00
06037224310,"LOS ANGELES, CA",0.9297,High,0.2747,0.2116,0.0,0.6837,Residential,0.4712,High,2026-03-09T14:59:42.240067+00:00
06037224320,"LOS ANGELES, CA",0.988,High,0.3445,0.269,0.0656,0.6318,Residential,0.5376,High,2026-03-09T14:41:21.788790+00:00
06037224701,"LOS ANGELES, CA",0.9554,High,0.0,0.0,0.0,0.1474,Other,0.2866,High,2026-03-09T14:52:55.971054+00:00
06037226410,"LOS ANGELES, CA",0.9254,High,0.1995,0.1995,0.0,0.6237,Residential,0.4172,High,2026-03-09T15:02:05.381657+00:00
06037226420,"LOS ANGELES, CA",0.9252,High,0.1096,0.1096,0.0,0.8804,Residential,0.3543,High,2026-03-09T15:02:41.903163+00:00
06037226701,"LOS ANGELES, CA",0.9067,High,0.1166,0.1166,0.0,0.6474,Residential,0.3537,High,2026-03-09T15:14:25.210113+00:00
06037227020,"LOS ANGELES, CA",0.9166,High,0.2789,0.162,0.1169,0.5027,Residential,0.4702,High,2026-03-09T15:08:23.763603+00:00
06037228210,"LOS ANGELES, CA",0.921,High,0.0812,0.0812,0.0,0.6452,Residential,0.3331,High,2026-03-09T15:04:56.780301+00:00
06037228220,"LOS ANGELES, CA",0.9258,High,0.1444,0.1444,0.0,0.8389,Residential,0.3788,High,2026-03-09T15:02:34.798514+00:00
06037228310,"LOS ANGELES, CA",0.9156,High,0.1527,0.1527,0.0,0.5461,Residential,0.3816,High,2026-03-09T15:09:21.154503+00:00
06037228320,"LOS ANGELES, CA",0.9189,High,0.0853,0.0853,0.0,0.588,Residential,0.3354,High,2026-03-09T15:06:23.544117+00:00
06037228410,"LOS ANGELES, CA",0.9244,High,0.0123,0.0123,0.0,0.8237,Residential,0.2859,High,2026-03-09T15:02:54.615286+00:00
06037228420,"LOS ANGELES, CA",0.9329,High,0.1679,0.1679,0.0,0.7045,Residential,0.3974,High,2026-03-09T14:59:34.005565+00:00
06037228500,"LOS ANGELES, CA",0.9307,High,0.2356,0.2356,0.0,0.7604,Residential,0.4441,High,2026-03-09T15:00:54.559661+00:00
06037228600,"LOS ANGELES, CA",0.9192,High,0.1381,0.1381,0.0,0.7134,Residential,0.3725,High,2026-03-09T15:06:53.119294+00:00
06037229100,"LOS ANGELES, CA",0.9198,High,0.1051,0.081,0.0241,0.8118,Residential,0.3495,High,2026-03-09T15:06:41.073621+00:00
06037229200,"LOS ANGELES, CA",0.9207,High,0.0965,0.0965,0.0,0.8189,Residential,0.3438,High,2026-03-09T15:05:35.384482+00:00
06037229300,"LOS ANGELES, CA",0.9316,High,0.1054,0.1054,0.0,0.6985,Residential,0.3532,High,2026-03-09T15:00:32.039211+00:00
06037231210,"LOS ANGELES, CA",0.9596,High,0.0087,0.0087,0.0,0.9374,Residential,0.294,High,2026-03-09T14:52:30.231980+00:00
06037231301,"LOS ANGELES, CA",0.9303,High,0.0171,0.0171,0.0,0.8594,Residential,0.2911,High,2026-03-09T15:00:13.142600+00:00
06037231400,"LOS ANGELES, CA",0.9198,High,0.0525,0.0525,0.0,0.9405,Residential,0.3127,High,2026-03-09T15:07:18.118146+00:00
06037231601,"LOS ANGELES, CA",0.9148,High,0.0488,0.0488,0.0,0.9512,Residential,0.3086,High,2026-03-09T15:09:11.121753+00:00
06037231602,"LOS ANGELES, CA",0.9056,High,0.0196,0.0196,0.0,0.9754,Residential,0.2854,High,2026-03-09T15:14:41.133496+00:00
06037231603,"LOS ANGELES, CA",0.9114,High,0.1363,0.1363,0.0,0.5647,Residential,0.3689,High,2026-03-09T15:11:02.021153+00:00
06037231800,"LOS ANGELES, CA",0.9263,High,0.2408,0.2408,0.0,0.6243,Residential,0.4465,High,2026-03-09T15:02:31.417012+00:00
06037231901,"LOS ANGELES, CA",0.9213,High,0.1407,0.1407,0.0,0.8448,Residential,0.3749,High,2026-03-09T15:04:16.412322+00:00
06037231902,"LOS ANGELES, CA",0.9127,High,0.212,0.212,0.0,0.7561,Residential,0.4222,High,2026-03-09T15:10:38.774317+00:00
06037232110,"LOS ANGELES, CA",0.9188,High,0.1488,0.1488,0.0,0.6053,Residential,0.3798,High,2026-03-09T15:06:50.273913+00:00
06037232120,"LOS ANGELES, CA",0.9221,High,0.2002,0.2002,0.0,0.6932,Residential,0.4168,High,2026-03-09T15:04:42.595535+00:00
06037232200,"LOS ANGELES, CA",0.9217,High,0.0969,0.0969,0.0,0.7076,Residential,0.3443,High,2026-03-09T15:04:52.547692+00:00
06037232300,"LOS ANGELES, CA",0.9237,High,0.0807,0.0807,0.0,0.8097,Residential,0.3336,High,2026-03-09T15:04:40.859489+00:00
06037232401,"LOS ANGELES, CA",0.8995,High,0.1304,0.1304,0.0,0.789,Residential,0.3611,High,2026-03-09T15:17:44.520348+00:00
06037232402,"LOS ANGELES, CA",0.8974,High,0.0667,0.0667,0.0,0.9296,Residential,0.3159,High,2026-03-09T15:18:09.626715+00:00
06037232602,"LOS ANGELES, CA",0.9202,High,0.101,0.101,0.0,0.8518,Residential,0.3467,High,2026-03-09T15:06:37.528036+00:00
06037232701,"LOS ANGELES, CA",0.9203,High,0.1549,0.1549,0.0,0.7947,Residential,0.3845,High,2026-03-09T15:05:23.604185+00:00
06037232800,"LOS ANGELES, CA",0.9228,High,0.1465,0.1465,0.0,0.7981,Residential,0.3794,High,2026-03-09T15:04:21.240195+00:00
06037234901,"LOS ANGELES, CA",0.9239,High,0.2197,0.1273,0.0924,0.6274,Residential,0.4309,High,2026-03-09T15:02:51.431704+00:00
06037234902,"LOS ANGELES, CA",0.9229,High,0.097,0.097,0.0,0.8975,Residential,0.3448,High,2026-03-09T15:03:51.600478+00:00
06037236206,"LOS ANGELES, CA",0.9343,High,0.2179,0.2179,0.0,0.5138,Residential,0.4328,High,2026-03-09T14:58:33.710902+00:00
06037237201,"LOS ANGELES, CA",0.9215,High,0.0974,0.0974,0.0,0.8904,Residential,0.3446,High,2026-03-09T15:05:24.612184+00:00
06037237402,"LOS ANGELES, CA",0.9171,High,0.1178,0.1178,0.0,0.874,Residential,0.3576,High,2026-03-09T15:09:19.131548+00:00
06037237710,"LOS ANGELES, CA",0.925,High,0.2948,0.2948,0.0,0.6582,Residential,0.4839,High,2026-03-09T15:02:46.676595+00:00
06037237720,"LOS ANGELES, CA",0.9267,High,0.1842,0.1842,0.0,0.6463,Residential,0.407,High,2026-03-09T15:01:39.428742+00:00
06037238310,"LOS ANGELES, CA",0.9292,High,0.1378,0.1378,0.0,0.852,Residential,0.3752,High,2026-03-09T15:00:38.814567+00:00
06037239201,CA,0.9116,High,0.2692,0.2179,0.0514,0.6392,Residential,0.4619,High,2026-03-09T15:11:48.683856+00:00
06037239310,"LOS ANGELES, CA",0.911,High,0.164,0.164,0.0,0.6537,Residential,0.3881,High,2026-03-09T15:12:16.445723+00:00
06037239320,"LOS ANGELES, CA",0.9141,High,0.1007,0.1007,0.0,0.8816,Residential,0.3447,High,2026-03-09T15:10:06.547027+00:00
06037239501,"LOS ANGELES, CA",0.9148,High,0.1287,0.1287,0.0,0.8102,Residential,0.3645,High,2026-03-09T15:09:58.212073+00:00
06037239601,"LOS ANGELES, CA",0.9128,High,0.2404,0.2404,0.0,0.6505,Residential,0.4421,High,2026-03-09T15:11:05.899821+00:00
06037239602,"LOS ANGELES, CA",0.9184,High,0.1592,0.1592,0.0,0.764,Residential,0.387,High,2026-03-09T15:07:05.085094+00:00
06037239701,"LOS ANGELES, CA",0.9192,High,0.1109,0.1109,0.0,0.8673,Residential,0.3534,High,2026-03-09T15:06:48.447075+00:00
06037239702,"LOS ANGELES, CA",0.9151,High,0.3607,0.3607,0.0,0.6334,Residential,0.527,High,2026-03-09T15:09:46.918127+00:00
06037239801,"LOS ANGELES, CA",0.9213,High,0.056,0.056,0.0,0.9373,Residential,0.3156,High,2026-03-09T15:04:54.703683+00:00
06037239802,"LOS ANGELES, CA",0.9181,High,0.0624,0.0624,0.0,0.8417,Residential,0.3191,High,2026-03-09T15:08:17.930898+00:00
06037240302,"LOS ANGELES, CA",0.9066,High,0.1827,0.1827,0.0,0.7677,Residential,0.3999,High,2026-03-09T15:14:29.032808+00:00
06037241201,"LOS ANGELES, CA",0.9171,High,0.0899,0.0899,0.0,0.8973,Residential,0.338,High,2026-03-09T15:08:42.008788+00:00
06037242600,"LOS ANGELES, CA",0.9204,High,0.0385,0.0385,0.0,0.8115,Residential,0.3031,High,2026-03-09T15:04:41.026088+00:00
06037243001,"LOS ANGELES, CA",0.9118,High,0.0994,0.0994,0.0,0.888,Residential,0.3431,High,2026-03-09T15:11:56.749295+00:00
06037264303,"LOS ANGELES, CA",0.9421,High,0.169,0.169,0.0,0.831,Residential,0.4009,High,2026-03-09T14:57:01.491399+00:00
06037264304,"LOS ANGELES, CA",0.9723,High,0.134,0.134,0.0,0.6625,Residential,0.3855,High,2026-03-09T14:47:01.817958+00:00
06037265521,"LOS ANGELES, CA",0.9458,High,0.0,0.0,0.0,0.6158,Residential,0.2837,High,2026-03-09T14:55:48.196263+00:00
06037265522,"LOS ANGELES, CA",0.9376,High,0.0281,0.0281,0.0,0.5617,Residential,0.3009,High,2026-03-09T14:58:11.427993+00:00
06037265523,"LOS ANGELES, CA",0.9642,High,0.0401,0.0401,0.0,0.7037,Residential,0.3174,High,2026-03-09T14:50:38.575261+00:00
06037265602,"LOS ANGELES, CA",0.9419,High,0.0,0.0,0.0,0.3531,Other,0.2826,High,2026-03-09T14:57:30.575990+00:00
06037267202,CA,0.9596,High,0.0016,0.0016,0.0,0.6072,Residential,0.289,High,2026-03-09T14:52:59.329296+00:00
06037267403,"LOS ANGELES, CA",0.9608,High,0.0066,0.0,0.0,0.1482,Other,0.2928,High,2026-03-09T14:51:37.785558+00:00
06037267404,"LOS ANGELES, CA",0.9558,High,0.0204,0.0175,0.0,0.3451,Other,0.301,High,2026-03-09T14:52:49.739567+00:00
06037267405,"LOS ANGELES, CA",0.9545,High,0.0757,0.0757,0.0,0.894,Residential,0.3393,High,2026-03-09T14:53:20.539383+00:00
06037267406,"LOS ANGELES, CA",0.9482,High,0.073,0.073,0.0,0.6583,Residential,0.3356,High,2026-03-09T14:55:10.533686+00:00
06037267502,"LOS ANGELES, CA",0.9488,High,0.0765,0.0765,0.0,0.9206,Residential,0.3382,High,2026-03-09T14:55:56.701837+00:00
06037267503,"LOS ANGELES, CA",0.9523,High,0.172,0.172,0.0,0.828,Residential,0.4061,High,2026-03-09T14:53:55.622948+00:00
06037267504,"LOS ANGELES, CA",0.9533,High,0.1547,0.1547,0.0,0.8453,Residential,0.3943,High,2026-03-09T14:53:55.235440+00:00
06037269602,"LOS ANGELES, CA",0.9678,High,0.0559,0.0559,0.0,0.8397,Residential,0.3295,High,2026-03-09T14:49:09.506623+00:00
06037269903,"LOS ANGELES, CA",0.976,High,0.2168,0.2168,0.0,0.657,Residential,0.4446,High,2026-03-09T14:46:02.074725+00:00
06037269906,"LOS ANGELES, CA",0.9538,High,0.0,0.0,0.0,0.9127,Residential,0.2861,High,2026-03-09T14:53:40.811361+00:00
06037269909,"LOS ANGELES, CA",0.9481,High,0.1639,0.1639,0.0,0.7109,Residential,0.3992,High,2026-03-09T14:55:14.600530+00:00
06037270102,"LOS ANGELES, CA",0.9758,High,0.0203,0.0,0.0,0.7734,Residential,0.307,High,2026-03-09T14:45:58.330615+00:00
06037271803,"LOS ANGELES, CA",0.9458,High,0.1031,0.0491,0.054,0.8969,Residential,0.3559,High,2026-03-09T14:56:09.546110+00:00
06037272201,"LOS ANGELES, CA",0.9418,High,0.0434,0.0434,0.0,0.9566,Residential,0.3129,High,2026-03-09T14:57:34.592364+00:00
06037293304,"LOMITA, CA",0.917,High,0.0689,0.0689,0.0,0.8924,Residential,0.3233,High,2026-03-09T15:08:27.576388+00:00
06037294510,"WILMINGTON, CA",0.9191,High,0.0176,0.0176,0.0,0.1968,Other,0.288,High,2026-03-09T15:07:12.503933+00:00
06037294520,"WILMINGTON, CA",0.9149,High,0.0215,0.0215,0.0,0.2633,Other,0.2895,High,2026-03-09T15:09:38.938213+00:00
06037294810,"WILMINGTON, CA",0.9255,High,0.016,0.016,0.0,0.4429,Other,0.2888,High,2026-03-09T15:02:08.738274+00:00
06037294820,"WILMINGTON, CA",0.9175,High,0.1558,0.1032,0.0525,0.4933,Residential,0.3843,High,2026-03-09T15:07:19.574872+00:00
06037296901,"SAN PEDRO, CA",0.9094,High,0.0654,0.0654,0.0,0.5953,Residential,0.3186,High,2026-03-09T15:13:13.743868+00:00
06037296902,"SAN PEDRO, CA",0.909,High,0.114,0.114,0.0,0.7842,Residential,0.3525,High,2026-03-09T15:13:17.462218+00:00
06037297110,"SAN PEDRO, CA",0.9145,High,0.3014,0.2916,0.0,0.6284,Residential,0.4853,High,2026-03-09T15:10:03.263610+00:00
06037297201,"SAN PEDRO, CA",0.9136,High,0.0528,0.0528,0.0,0.9448,Residential,0.311,High,2026-03-09T15:10:25.753946+00:00
06037297202,"SAN PEDRO, CA",0.904,High,0.01,0.01,0.0,0.9256,Residential,0.2782,High,2026-03-09T15:16:28.935770+00:00
06037402504,"POMONA, CA",0.7205,High,0.1887,0.0,0.0,0.6547,Residential,0.3483,High,2026-03-09T15:49:03.328009+00:00
06037462002,"PASADENA, CA",0.9187,High,0.1776,0.1776,0.0,0.6144,Residential,0.3999,High,2026-03-09T15:06:29.350012+00:00
06037462202,CA,0.9285,High,0.228,0.0,0.0,0.0,Other,0.4381,High,2026-03-09T15:00:20.219434+00:00
06037480303,"ALHAMBRA, CA",0.9204,High,0.1596,0.1596,0.0,0.8161,Residential,0.3878,High,2026-03-09T15:05:22.233930+00:00
06037480902,"ALHAMBRA, CA",0.9145,High,0.2038,0.0,0.105,0.7092,Residential,0.417,High,2026-03-09T15:09:41.924206+00:00
06037541606,"COMPTON, CA",0.9107,High,0.3482,0.2638,0.0844,0.6361,Residential,0.517,High,2026-03-09T15:11:36.127889+00:00
06037570503,"LONG BEACH, CA",0.8988,High,0.0176,0.0022,0.0,0.9649,Residential,0.282,High,2026-03-09T15:18:13.703866+00:00
06037573002,"LONG BEACH, CA",0.9172,High,0.1458,0.1458,0.0,0.4761,Residential,0.3772,High,2026-03-09T15:07:41.901975+00:00
06037573004,"LONG BEACH, CA",0.92,High,0.0688,0.0688,0.0,0.9094,Residential,0.3242,High,2026-03-09T15:05:59.380056+00:00
06037575103,"LONG BEACH, CA",0.9227,High,0.2186,0.0,0.109,0.7399,Residential,0.4299,High,2026-03-09T15:04:11.348451+00:00
06037575402,"LONG BEACH, CA",0.927,High,0.0388,0.0,0.0,0.4658,Other,0.3052,High,2026-03-09T15:01:22.059619+00:00
06037575801,CA,0.9098,High,0.1333,0.0003,0.1317,0.0011,Other,0.3662,High,2026-03-09T15:11:46.473899+00:00
06037575802,"LONG BEACH, CA",0.9308,High,0.0662,0.007,0.0,0.0145,Other,0.3256,High,2026-03-09T15:00:16.917909+00:00
06037575803,"LONG BEACH, CA",0.9343,High,0.017,0.0,0.0,0.0,Other,0.2922,High,2026-03-09T14:58:54.067724+00:00
06037576401,"LONG BEACH, CA",0.9271,High,0.0804,0.0259,0.0,0.2814,Other,0.3344,High,2026-03-09T15:01:37.883075+00:00
06037576403,"LONG BEACH, CA",0.9312,High,0.1355,0.0694,0.0,0.8142,Residential,0.3742,High,2026-03-09T15:00:14.874292+00:00
06037576901,"LONG BEACH, CA",0.9307,High,0.1493,0.0707,0.0,0.7982,Residential,0.3837,High,2026-03-09T15:00:49.949999+00:00
06037576903,"LONG BEACH, CA",0.9221,High,0.2397,0.0,0.0,0.607,Residential,0.4444,High,2026-03-09T15:03:51.215546+00:00
06037576904,"LONG BEACH, CA",0.914,High,0.1046,0.1046,0.0,0.8866,Residential,0.3474,High,2026-03-09T15:10:02.137475+00:00
06053013700,"SEASIDE, CA",0.0626,Low,0.3086,0.3086,0.0,0.6914,Residential,0.2348,High,2026-03-09T19:12:56.627599+00:00
